depth_cat,time_s,date,pressure,descent_rate,PAR,temp,density,oxygen_conc,perc_ox_sat,fluorescence,c_star_at0,c_star_tr0,station
1373.5,2322.8541666666665,2023-09-27,1373.75,0.81425,0.01621275,3.2371291666666666,1033.8422083333332,59.427749999999996,18.469708333333333,0.4227741666666667,0.432825,89.74482499999999,Deep
1374,2323.395857142857,2023-09-27,1374.2365,0.8536428571428571,0.012415228571428572,3.2363178571428572,1033.8446428571428,59.500107142857146,18.491785714285715,0.4204621428571429,0.43184285714285714,89.76705714285714,Deep
1374.5,2323.9583076923077,2023-09-27,1374.7521538461538,0.8894615384615385,0.015065692307692308,3.2360384615384614,1033.84685,59.60569230769231,18.524384615384616,0.42012,0.4320846153846154,89.7615846153846,Deep
1375,2324.4791666666665,2023-09-27,1375.2309166666666,0.9095833333333334,0.013968091666666667,3.2357916666666666,1033.8491625000001,59.723625,18.561041666666668,0.42094166666666666,0.432,89.7635,Deep
1375.5,2325,2023-09-27,1375.7434615384616,0.927,0.010293753846153846,3.2349076923076923,1033.8516615384615,59.78515384615385,18.57969230769231,0.41786538461538464,0.4320846153846154,89.7615846153846,Deep
1376,2325.5208333333335,2023-09-27,1376.2565,0.9514166666666666,0.015343441666666667,3.234125,1033.8541916666668,59.82429166666667,18.591416666666667,0.4184991666666667,0.432,89.7635,Deep
1376.5,2326,2023-09-27,1376.7625454545455,0.9821818181818182,0.012961181818181818,3.231972727272727,1033.857259090909,59.845454545454544,18.59718181818182,0.4215809090909091,0.4322,89.75897272727272,Deep
1377,2326.4583636363636,2023-09-27,1377.2527272727273,1.0206363636363636,0.0121467,3.2283227272727273,1033.8603727272728,59.71931818181818,18.556363636363635,0.42124727272727275,0.4321,89.76123636363636,Deep
1377.5,2326.9166363636364,2023-09-27,1377.74,1.047909090909091,0.014047636363636363,3.2269,1033.8628772727272,59.73209090909091,18.559636363636365,0.42158181818181817,0.4321,89.76123636363636,Deep
1378,2327.3958333333335,2023-09-27,1378.2334166666667,1.0586666666666666,0.013891916666666667,3.2245999999999997,1033.8656958333333,59.85516666666667,18.597,0.4197208333333333,0.432,89.7635,Deep
1378.5,2327.8958333333335,2023-09-27,1378.7386666666666,1.048,0.012469425000000001,3.2217416666666665,1033.8685166666667,59.896,18.608416666666667,0.4200258333333333,0.4321833333333333,89.75935,Deep
1379,2328.4375,2023-09-27,1379.2459285714285,1.0149285714285714,0.011606257142857143,3.220217857142857,1033.8709214285714,60.005250000000004,18.64167857142857,0.4209857142857143,0.43184285714285714,89.76705714285714,Deep
1379.5,2329.0416666666665,2023-09-27,1379.7444,0.9434666666666667,0.010167226666666666,3.21941,1033.8732566666667,59.928733333333334,18.6176,0.419538,0.4325866666666667,89.75022,Deep
1380,2329.7291666666665,2023-09-27,1380.2557222222222,0.8367222222222223,0.013191955555555556,3.2172305555555556,1033.8759861111112,59.83911111111111,18.588694444444446,0.41859944444444447,0.43193888888888887,89.76488333333333,Deep
1380.5,2330.4166666666665,2023-09-27,1380.7592,0.7556,0.007968613333333333,3.215246666666667,1033.8784633333332,59.755066666666664,18.5617,0.4197826666666667,0.4323666666666667,89.7552,Deep
